Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,cosine,euclidean,l1,l2,manhattan
apache-tika_1.6,3717,8186,970,7669,18257,3491,404,2492,611,300,0,14,13,27,2156,881,311,1339,35,0,1135,0,2591,54271,1792,697,853,606,603,11592,4418,8558,1632,6724,731,66,150,0,41102,16944,52,318,120,103,1553,58,49,50,30,38,0,2,6,5,112,71,48,109,6,0,79,0,91,1245,43,43,53,21,131,1576,205,245,95,181,8,17,45,0,668,1025,6.9026939954305435,25.90769423586654,5.481140266572832,16.88480410969952,131.5569580317194,8.156445297155777,3.2445128724502634,6.361641145172507,2.9704401184334044,2.6266239696806393,0.0,0.23638659923878325,0.332633297558903,0.42092839536293564,9.358299940575618,5.7956073656203815,3.5000300867428935,6.248066482092718,0.4465913467844834,0.0,6.018952060948368,0.0,10.715006707800557,135.69213987292585,6.592014243079852,3.29075741523534,4.858542047413353,2.295087647461982,7.608651101628242,83.59920331114625,21.853775850269727,27.60374941120239,8.618704996629006,19.607601532787335,1.7572768477393843,0.885328000244089,2.156125561824069,0.0,66.89587074397318,181.2022923138288,7.509090909090909,16.537373737373738,1.9595959595959596,15.492929292929293,36.882828282828285,7.052525252525252,0.8161616161616162,5.034343434343435,1.2343434343434343,0.6060606060606061,0.0,0.028282828282828285,0.026262626262626262,0.05454545454545454,4.355555555555555,1.7797979797979797,0.6282828282828283,2.705050505050505,0.0707070707070707,0.0,2.292929292929293,0.0,5.234343434343434,109.63838383838385,3.6202020202020204,1.408080808080808,1.7232323232323232,1.2242424242424241,1.2181818181818183,23.418181818181818,8.925252525252525,17.288888888888888,3.296969696969697,13.583838383838383,1.4767676767676767,0.13333333333333333,0.30303030303030304,0.0,83.03434343434344,34.23030303030303,67.35301735301736,67.17819217819218,67.94224294224294,67.17819217819219,67.9033929033929
apache-tika_1.7,4070,8725,1027,8393,19471,3744,421,2681,659,308,0,14,15,27,2252,926,323,1406,40,0,1182,0,3012,58966,1928,743,868,692,639,13169,4742,9357,1689,7374,780,74,153,0,44234,18008,52,318,120,105,1853,63,49,52,30,38,0,2,6,5,112,71,48,109,6,0,79,0,129,1245,43,43,53,25,131,1576,194,249,92,190,8,17,45,0,668,1025,7.071508691873595,25.414161194175087,5.272255367810989,17.165414070996448,135.26716978656424,8.108594793620572,3.152902976990033,6.352422179043252,2.940778158106911,2.5405183536771316,0.0,0.22727285408130046,0.3309014136736358,0.4047381185688909,9.110355492922373,5.612108295476498,3.409814406461347,6.081974767582545,0.4636606182562279,0.0,5.82251918583443,0.0,12.35505558552495,136.14121264702146,6.5537255187776635,3.234469098218262,4.726216049608783,2.4035009570058086,7.314715304129882,83.88375853285957,21.527355135038263,27.559926653039867,8.270063039048054,19.77473466623763,1.714656649717168,0.8730477094472713,2.0713111530122803,0.0,66.90123330280377,179.54135209630104,7.593283582089552,16.277985074626866,1.916044776119403,15.658582089552239,36.326492537313435,6.985074626865671,0.7854477611940298,5.001865671641791,1.2294776119402986,0.5746268656716418,0.0,0.026119402985074626,0.027985074626865673,0.05037313432835821,4.201492537313433,1.7276119402985075,0.6026119402985075,2.623134328358209,0.07462686567164178,0.0,2.205223880597015,0.0,5.619402985074627,110.01119402985074,3.5970149253731343,1.3861940298507462,1.6194029850746268,1.291044776119403,1.1921641791044777,24.56902985074627,8.847014925373134,17.457089552238806,3.1511194029850746,13.757462686567164,1.455223880597015,0.13805970149253732,0.28544776119402987,0.0,82.52611940298507,33.59701492537314,64.16083916083916,63.862988862988864,64.23206423206425,63.94068894068894,64.56876456876458
apache-tomcat_9.0.21,12866,58758,5118,43159,484779,25970,1863,21001,1916,1908,38,300,664,368,10049,4245,1762,6006,1838,0,5666,0,12356,325213,15526,3454,6543,3342,3776,36436,23168,47073,7513,33539,3003,281,1232,57,206168,167250,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,119,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,7.209521764431894,54.93120815608981,2.6133280202816023,32.19586470970535,1682.1140356481512,20.675079156453382,3.3416324837110056,18.96198192393274,3.3521512597626737,2.8384529582307794,0.19461870016144625,0.9089667628046466,2.413526394346571,1.2355334492083874,8.920315091710686,6.0845257409372415,5.020763247737439,6.00373163736813,3.6320808675817617,0.0,6.346511117229202,0.0,13.917164289560388,265.2275709541084,17.947104519953033,4.769207694580201,7.9145996025858825,6.9291019984076785,6.946007233634729,48.728065359998645,47.76164891942711,39.188504927358494,8.677061268479306,25.903433534971857,1.8443027491906239,0.7584429076666418,2.0249635528477454,0.40107054209771587,96.72902416527526,255.61310932699394,5.449385853451927,24.886912325285895,2.167725540025413,18.27996611605252,205.32782719186784,10.999576450656502,0.7890724269377383,8.894959762812368,0.8115205421431597,0.8081321473951716,0.01609487505294367,0.12706480304955528,0.2812367640830157,0.15586615840745446,4.256247352816603,1.7979669631512072,0.746293943244388,2.5438373570520967,0.7784836933502753,0.0,2.3998305802626008,0.0,5.233375688267683,137.74375264718338,6.576027107157984,1.4629394324438798,2.7712833545108007,1.4155019059720457,1.5993223210504024,15.432443879711986,9.812791190173655,19.937738246505717,3.1821262177043628,14.20542143159678,1.2719186785260483,0.11901736552308344,0.5218127911901737,0.0241423125794155,87.32232105040237,70.83862770012706,74.9699812906649,77.87970176761331,88.56636229091619,77.88109798665214,88.56636229091619
apache-tomcat_9.0.22,12957,58880,5141,43348,485068,26024,1871,21045,1919,1911,38,300,664,368,10085,4257,1771,6031,1840,0,5690,0,12425,326011,15571,3461,6566,3344,3783,36557,23212,47193,7544,33655,3023,281,1238,60,206651,167261,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,7.208694216033293,54.820621685161655,2.608307978791062,32.16606518782934,1678.283083758552,20.637336110806835,3.3402054517992767,18.924479701291247,3.3443259092007636,2.8344899575313685,0.19416979945425497,0.9068968915964222,2.407997078939947,1.232709560312703,8.907859169225782,6.075894703183502,5.012877681338429,5.9922169191362125,3.6239678081710376,0.0,6.337236953405997,0.0,13.898687761810828,264.6544446153144,17.911859875922094,4.760436970027517,7.908653693451908,6.909174369072726,6.9251483120838495,48.622529698053675,47.65443585725912,39.1151350687021,8.65596174324685,25.855687186505726,1.844930106325271,0.7567247273730601,2.0211722062184188,0.404780737634854,96.57252368044051,255.06363153087185,5.46247892074199,24.82293423271501,2.167369308600337,18.27487352445194,204.4974704890388,10.97133220910624,0.7887858347386172,8.872259696458684,0.8090219224283305,0.8056492411467117,0.016020236087689713,0.12647554806070826,0.2799325463743676,0.1551433389544688,4.251686340640809,1.7946880269814502,0.7466273187183811,2.5425801011804383,0.7757166947723441,0.0,2.3988195615514334,0.0,5.238195615514334,137.44139966273187,6.564502529510961,1.459106239460371,2.7681281618887015,1.4097807757166947,1.5948566610455313,15.411888701517707,9.7858347386172,19.895868465430016,3.1804384485666106,14.188448566610456,1.2744519392917368,0.11846543001686341,0.5219224283305227,0.025295109612141653,87.12099494097808,70.51475548060708,74.33889028510794,77.95370137667197,88.65990896651867,77.92019211973977,88.62081483343106
apache-tomcat_9.0.23,13029,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327511,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207497,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,7.2157989571143535,54.798863549123396,2.6212189782291277,32.195624195289675,1676.3004164160159,20.6466561147293,3.3396680939400047,18.92071558680684,3.342677576661768,2.842425082907058,0.1979825754681013,0.9050274033838779,2.405487495548018,1.230159114512183,8.914576600810658,6.074445372333328,5.006731044919521,5.997720116211473,3.626596232082554,0.0,6.334909395642621,0.0,13.911350747226216,264.44207623448887,17.896772796473872,4.7554081225534235,7.913048826374279,6.896428661390903,6.909158535491325,48.90578344800556,47.58423524184996,39.18981667762439,8.647035680603322,25.98469473162349,1.8536826624942477,0.755172827782877,2.0217256179246696,0.40393313314853657,96.57198258811043,254.5673731388437,5.469773299748111,24.801007556675064,2.174643157010915,18.305205709487826,204.78505457598658,10.965575146935349,0.7892527287993283,8.864819479429052,0.8089840470193115,0.8056255247691015,0.016792611251049538,0.12594458438287154,0.2791771620486986,0.15449202350965574,4.255667506297229,1.7963895885810244,0.7493702770780857,2.544080604534005,0.7749790092359362,0.0,2.3967254408060454,0.0,5.240134340890008,137.49412258606213,6.551637279596977,1.4601175482787574,2.762384550797649,1.4097397145256088,1.584382871536524,15.473551637279597,9.776238455079765,19.921074727120068,3.181780016792611,14.226700251889168,1.285054575986566,0.117968094038623,0.5247691015952981,0.02518891687657431,87.11041141897564,70.22208228379513,74.06243891541705,77.70098573064143,88.52307950071207,77.69540085448605,88.48398536762448
apache-tomcat_9.0.24,13041,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327503,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207493,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,7.218437027683496,54.798863549123396,2.6212189782291277,32.195624195289675,1676.3004164160159,20.6466561147293,3.3396680939400047,18.92071558680684,3.342677576661768,2.842425082907058,0.1979825754681013,0.9050274033838779,2.405487495548018,1.230159114512183,8.914576600810658,6.074445372333328,5.006731044919521,5.997720116211473,3.626596232082554,0.0,6.334909395642621,0.0,13.911350747226216,264.42003711054,17.896772796473872,4.7554081225534235,7.913048826374279,6.896428661390903,6.909158535491325,48.90578344800556,47.58423524184996,39.18981667762439,8.647035680603322,25.98469473162349,1.8536826624942477,0.755172827782877,2.0217256179246696,0.40393313314853657,96.56511282909416,254.5673731388437,5.474811083123425,24.801007556675064,2.174643157010915,18.305205709487826,204.78505457598658,10.965575146935349,0.7892527287993283,8.864819479429052,0.8089840470193115,0.8056255247691015,0.016792611251049538,0.12594458438287154,0.2791771620486986,0.15449202350965574,4.255667506297229,1.7963895885810244,0.7493702770780857,2.544080604534005,0.7749790092359362,0.0,2.3967254408060454,0.0,5.240134340890008,137.49076406381192,6.551637279596977,1.4601175482787574,2.762384550797649,1.4097397145256088,1.584382871536524,15.473551637279597,9.776238455079765,19.921074727120068,3.181780016792611,14.226700251889168,1.285054575986566,0.117968094038623,0.5247691015952981,0.02518891687657431,87.10873215785054,70.22208228379513,74.05685403926168,77.48736421769846,87.24135042305439,77.45525117980509,87.20784116612214
apache-tomcat_9.0.25,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,7.213682173336221,54.758869615759295,2.618806709980523,32.170912001316395,1674.5860638658075,20.629344274196942,3.337688118570117,18.903797644848243,3.3397161820237633,2.842126605049526,0.19777651556006393,0.9049068459233451,2.4039486259662484,1.228889811759381,8.908463232031762,6.068080857532548,5.00168399325716,5.995627380004343,3.6255206241567772,0.0,6.328677848814002,0.0,13.9039444879502,264.2835531753196,17.88107146641477,4.750829512421102,7.907906886880425,6.889506217334816,6.904527164516073,48.86466482595885,47.56105331416798,39.17987336545467,8.652330245871866,25.979445330015015,1.8524321940023234,0.7544004470054093,2.0201537267954,0.4035113227324596,96.52304468234914,255.06618855828356,5.4713028906577295,24.770842061164643,2.1730205278592374,18.291160452450775,204.39798910766652,10.952660242982823,0.789694176790951,8.850439882697946,0.8077084206116464,0.8072894847088395,0.016757436112274822,0.1265186426476749,0.2794302471721827,0.15416841223292838,4.252618349392543,1.792626728110599,0.7494763301214914,2.540427314620863,0.7762882279011312,0.0,2.395056556346879,0.0,5.236279849183075,137.35190615835776,6.543359865940511,1.459991621281944,2.7591118558860495,1.407205697528278,1.58232090490155,15.469627147046502,9.768747381650607,19.89987431922916,3.1776288227901133,14.214914118139925,1.2861332216170926,0.11772098868873063,0.5245077503142019,0.025136154168412233,87.00921658986175,70.5060745705907,73.73711987936669,77.26257295244477,87.18550166150067,77.28212001898859,87.2259920136271
apache-tomcat_9.0.26,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,7.213682173336221,54.758869615759295,2.618806709980523,32.170912001316395,1674.5860638658075,20.629344274196942,3.337688118570117,18.903797644848243,3.3397161820237633,2.842126605049526,0.19777651556006393,0.9049068459233451,2.4039486259662484,1.228889811759381,8.908463232031762,6.068080857532548,5.00168399325716,5.995627380004343,3.6255206241567772,0.0,6.328677848814002,0.0,13.9039444879502,264.2835531753196,17.88107146641477,4.750829512421102,7.907906886880425,6.889506217334816,6.904527164516073,48.86466482595885,47.56105331416798,39.17987336545467,8.652330245871866,25.979445330015015,1.8524321940023234,0.7544004470054093,2.0201537267954,0.4035113227324596,96.52304468234914,255.06618855828356,5.4713028906577295,24.770842061164643,2.1730205278592374,18.291160452450775,204.39798910766652,10.952660242982823,0.789694176790951,8.850439882697946,0.8077084206116464,0.8072894847088395,0.016757436112274822,0.1265186426476749,0.2794302471721827,0.15416841223292838,4.252618349392543,1.792626728110599,0.7494763301214914,2.540427314620863,0.7762882279011312,0.0,2.395056556346879,0.0,5.236279849183075,137.35190615835776,6.543359865940511,1.459991621281944,2.7591118558860495,1.407205697528278,1.58232090490155,15.469627147046502,9.768747381650607,19.89987431922916,3.1776288227901133,14.214914118139925,1.2861332216170926,0.11772098868873063,0.5245077503142019,0.025136154168412233,87.00921658986175,70.5060745705907,73.7580631649493,77.26536539052246,87.11987936667505,77.2178939432018,87.08497389070398
apache-tomcat_9.0.6,11993,55784,4795,40931,458064,24615,1757,19949,1790,1815,32,295,616,348,9460,4034,1642,5703,1739,0,5347,0,11339,306150,14776,3302,6172,3203,3737,32220,21534,44686,7378,31800,2829,253,1154,42,197342,160908,68,1013,69,486,46640,312,54,290,112,36,4,19,53,46,152,152,152,127,94,0,152,0,317,4251,309,123,98,188,235,900,1680,624,103,409,9,16,39,8,1029,1025,7.168996199409911,55.09012252399678,2.609775619677247,32.446151873540416,1635.3313212412909,20.69903804079824,3.385164034844143,19.021067031778347,3.4050556899819573,2.805157236501014,0.18672173647142412,0.9382671059312092,2.4113283655070705,1.2597767366635666,8.936050183755258,6.186847197685876,5.096736899514893,6.010234750197802,3.6365849670115784,0.0,6.424904401827998,0.0,13.790594385045393,263.06214043072197,18.10036564828835,4.861558373415226,7.730722371534498,6.972908764098695,7.461969512571377,40.89945030392086,47.49812374564429,39.289133284672644,8.648171189681387,25.97385680971809,1.8522344265420176,0.7657905793240422,2.0340487448284743,0.3067050400136809,97.41801880350486,258.05719445168864,5.390112359550562,25.071460674157304,2.155056179775281,18.395955056179776,205.8714606741573,11.062921348314607,0.7896629213483146,8.965842696629213,0.8044943820224719,0.8157303370786517,0.014382022471910113,0.13258426966292136,0.27685393258426966,0.15640449438202247,4.251685393258427,1.8130337078651686,0.7379775280898876,2.5631460674157305,0.7815730337078651,0.0,2.4031460674157303,0.0,5.096179775280899,137.59550561797752,6.640898876404495,1.4840449438202248,2.7739325842696627,1.4395505617977529,1.6795505617977529,14.480898876404494,9.678202247191011,20.08359550561798,3.3159550561797753,14.292134831460674,1.2714606741573033,0.11370786516853933,0.5186516853932585,0.01887640449438202,88.69303370786517,72.31820224719101,73.16606629247995,77.25000698109518,87.28044455614197,77.1913657814638,87.28882187037503
apache-tomcat_9.0.7,12081,56001,4859,41086,459220,24760,1757,20049,1801,1820,32,295,616,359,9545,4087,1691,5735,1739,0,5415,0,11357,307450,14818,3305,6206,3221,3745,32282,21601,44847,7395,31930,2835,259,1157,42,198818,160938,68,1013,69,486,47259,314,54,292,112,36,4,19,53,46,152,152,152,128,94,0,152,0,317,4331,309,123,98,188,235,900,1680,627,103,411,9,16,39,8,1032,1025,7.151668884043179,54.78791880836688,2.5969221298877625,32.31169529844043,1632.5517851051022,20.600739362636943,3.363778324091196,18.925567131046492,3.387735330485239,2.7877510052873524,0.18548229418776332,0.9321260159497025,2.39543773235242,1.2591892159051992,8.90875494381243,6.17540317750051,5.100365240513426,5.987843880941971,3.6134132441788682,0.0,6.410111383918844,0.0,13.803748995375754,262.35558842833666,18.003725415349802,4.834578867707454,7.689182398109677,6.932690188728388,7.416481942292879,40.74151422052013,47.19298868675943,39.09118758803114,8.599436413169444,25.83969185416298,1.8510195755297498,0.7656246842447992,2.0213329959872306,0.30466481091423,97.12317721006897,256.46437170178876,5.357427937915743,24.834146341463416,2.1547671840354767,18.219955654101994,203.64523281596453,10.980044345898005,0.7791574279379158,8.89090909090909,0.798669623059867,0.8070953436807096,0.014190687361419069,0.13082039911308205,0.2731707317073171,0.15920177383592019,4.232815964523281,1.8124168514412418,0.7498891352549889,2.543237250554324,0.7711751662971175,0.0,2.401330376940133,0.0,5.036363636363636,136.34146341463415,6.571175166297118,1.4656319290465631,2.7521064301552105,1.4283813747228382,1.6607538802660753,14.315742793791575,9.579157427937917,19.88780487804878,3.279379157427938,14.159645232815965,1.2572062084257207,0.11485587583148558,0.5130820399113082,0.01862527716186253,88.16762749445677,71.36940133037695,73.75945938398816,77.44687386557203,87.79844181955265,77.42453436095055,87.82078132417413
apache-tomcat_9.0.8,12087,56117,4867,41142,462232,24800,1764,20081,1809,1820,32,295,616,359,9579,4107,1694,5766,1739,0,5442,0,11371,307932,14849,3314,6234,3225,3748,32316,21619,44914,7407,31989,2837,259,1163,43,199065,160940,68,1013,69,486,47958,316,54,294,112,36,4,19,53,46,152,152,152,129,94,0,152,0,317,4331,309,123,129,188,235,900,1680,629,103,412,9,16,39,8,1037,1025,7.154544573358597,54.930331314393875,2.605384324121411,32.323552875344404,1651.133646675488,20.650252400498353,3.3772361417737433,18.9749058858092,3.3897971443780572,2.7866185536555133,0.18540053965895292,0.9317208826362018,2.394389491688027,1.2586398589864538,8.923445210795121,6.181059727954417,5.102172470806673,6.010093912128199,3.6118841197562173,0.0,6.420077336927241,0.0,13.805460732903978,262.617971194012,18.03503452355671,4.839351151107051,7.889564475519789,6.931620056555138,7.414525600078104,40.726196049916915,47.177189250445664,39.11597011311536,8.609144424187026,25.852617461694084,1.8499751522119168,0.7652928704342586,2.0231070568358787,0.30522980742954475,97.15584303451962,256.35922012289035,5.35533894550288,24.863535666814354,2.1564023039432874,18.228622064687638,204.79929109437307,10.988037217545415,0.7815684536996013,8.89720868409393,0.8015064244572442,0.8063801506424457,0.014178112538768276,0.13070447496677004,0.2729286663712893,0.1590607000443066,4.244129375276916,1.819672131147541,0.7505538325210457,2.5547186530793087,0.7704918032786885,0.0,2.41116526362428,0.0,5.03810367744794,136.4342046964998,6.5790872840053165,1.4683207797961897,2.762073548958795,1.4288879042977403,1.6606114311032343,14.318121400088613,9.57864421798848,19.899867080194948,3.2817899867080196,14.173238812583074,1.2569782897651751,0.11475409836065574,0.5152857775808596,0.01905183872396987,88.1989366415596,71.3070447496677,73.61983748010387,77.39660998017368,88.20334534081707,77.51528859847534,88.25221300717656
