name,version,n_clusters,affinity,linkage,n_MoJo
apache_spark,2.1.3,50,euclidean,complete, 597
apache_spark,2.1.3,50,euclidean,complete, 462
apache_spark,2.1.3,50,euclidean,average, 595
apache_spark,2.1.3,50,euclidean,average, 472
apache_spark,2.1.3,50,euclidean,single, 584
apache_spark,2.1.3,50,euclidean,single, 516
apache_spark,2.1.3,50,l1,complete, 611
apache_spark,2.1.3,50,l1,complete, 470
apache_spark,2.1.3,50,l1,average, 616
apache_spark,2.1.3,50,l1,average, 438
apache_spark,2.1.3,50,l1,single, 614
apache_spark,2.1.3,50,l1,single, 415
apache_spark,2.1.3,50,l2,complete, 597
apache_spark,2.1.3,50,l2,complete, 460
apache_spark,2.1.3,50,l2,average, 596
apache_spark,2.1.3,50,l2,average, 470
apache_spark,2.1.3,50,l2,single, 585
apache_spark,2.1.3,50,l2,single, 514
apache_spark,2.1.3,50,manhattan,complete, 609
apache_spark,2.1.3,50,manhattan,complete, 471
apache_spark,2.1.3,50,manhattan,average, 617
apache_spark,2.1.3,50,manhattan,average, 436
apache_spark,2.1.3,50,manhattan,single, 616
apache_spark,2.1.3,50,manhattan,single, 414
apache_spark,2.1.3,50,cosine,complete, 596
apache_spark,2.1.3,50,cosine,complete, 473
apache_spark,2.1.3,50,cosine,average, 590
apache_spark,2.1.3,50,cosine,average, 550
apache_spark,2.1.3,50,cosine,single, 586
apache_spark,2.1.3,50,cosine,single, 450
apache_spark,2.1.3,100,euclidean,complete, 554
apache_spark,2.1.3,100,euclidean,complete, 502
apache_spark,2.1.3,100,euclidean,average, 560
apache_spark,2.1.3,100,euclidean,average, 560
apache_spark,2.1.3,100,euclidean,single, 547
apache_spark,2.1.3,100,euclidean,single, 502
apache_spark,2.1.3,100,l1,complete, 574
apache_spark,2.1.3,100,l1,complete, 534
apache_spark,2.1.3,100,l1,average, 579
apache_spark,2.1.3,100,l1,average, 482
apache_spark,2.1.3,100,l1,single, 584
apache_spark,2.1.3,100,l1,single, 467
apache_spark,2.1.3,100,l2,complete, 555
apache_spark,2.1.3,100,l2,complete, 500
apache_spark,2.1.3,100,l2,average, 561
apache_spark,2.1.3,100,l2,average, 559
apache_spark,2.1.3,100,l2,single, 546
apache_spark,2.1.3,100,l2,single, 507
apache_spark,2.1.3,100,manhattan,complete, 577
apache_spark,2.1.3,100,manhattan,complete, 539
apache_spark,2.1.3,100,manhattan,average, 580
apache_spark,2.1.3,100,manhattan,average, 491
apache_spark,2.1.3,100,manhattan,single, 589
apache_spark,2.1.3,100,manhattan,single, 474
apache_spark,2.1.3,100,cosine,complete, 554
apache_spark,2.1.3,100,cosine,complete, 550
apache_spark,2.1.3,100,cosine,average, 554
apache_spark,2.1.3,100,cosine,average, 535
apache_spark,2.1.3,100,cosine,single, 553
apache_spark,2.1.3,100,cosine,single, 465
apache_spark,2.1.3,150,euclidean,complete, 516
apache_spark,2.1.3,150,euclidean,complete, 506
apache_spark,2.1.3,150,euclidean,average, 515
apache_spark,2.1.3,150,euclidean,average, 514
apache_spark,2.1.3,150,euclidean,single, 513
apache_spark,2.1.3,150,euclidean,single, 491
apache_spark,2.1.3,150,l1,complete, 540
apache_spark,2.1.3,150,l1,complete, 522
apache_spark,2.1.3,150,l1,average, 544
apache_spark,2.1.3,150,l1,average, 499
apache_spark,2.1.3,150,l1,single, 552
apache_spark,2.1.3,150,l1,single, 503
apache_spark,2.1.3,150,l2,complete, 516
apache_spark,2.1.3,150,l2,complete, 504
apache_spark,2.1.3,150,l2,average, 515
apache_spark,2.1.3,150,l2,average, 515
apache_spark,2.1.3,150,l2,single, 512
apache_spark,2.1.3,150,l2,single, 487
apache_spark,2.1.3,150,manhattan,complete, 536
apache_spark,2.1.3,150,manhattan,complete, 520
apache_spark,2.1.3,150,manhattan,average, 550
apache_spark,2.1.3,150,manhattan,average, 509
apache_spark,2.1.3,150,manhattan,single, 552
apache_spark,2.1.3,150,manhattan,single, 499
apache_spark,2.1.3,150,cosine,complete, 512
apache_spark,2.1.3,150,cosine,complete, 512
apache_spark,2.1.3,150,cosine,average, 506
apache_spark,2.1.3,150,cosine,average, 501
apache_spark,2.1.3,150,cosine,single, 515
apache_spark,2.1.3,150,cosine,single, 458
apache_spark,2.1.3,200,euclidean,complete, 472
apache_spark,2.1.3,200,euclidean,complete, 472
apache_spark,2.1.3,200,euclidean,average, 469
apache_spark,2.1.3,200,euclidean,average, 469
apache_spark,2.1.3,200,euclidean,single, 465
apache_spark,2.1.3,200,euclidean,single, 449
apache_spark,2.1.3,200,l1,complete, 494
apache_spark,2.1.3,200,l1,complete, 485
apache_spark,2.1.3,200,l1,average, 501
apache_spark,2.1.3,200,l1,average, 484
apache_spark,2.1.3,200,l1,single, 507
apache_spark,2.1.3,200,l1,single, 480
apache_spark,2.1.3,200,l2,complete, 472
apache_spark,2.1.3,200,l2,complete, 472
apache_spark,2.1.3,200,l2,average, 469
apache_spark,2.1.3,200,l2,average, 469
apache_spark,2.1.3,200,l2,single, 470
apache_spark,2.1.3,200,l2,single, 458
apache_spark,2.1.3,200,manhattan,complete, 499
apache_spark,2.1.3,200,manhattan,complete, 488
apache_spark,2.1.3,200,manhattan,average, 502
apache_spark,2.1.3,200,manhattan,average, 486
apache_spark,2.1.3,200,manhattan,single, 507
apache_spark,2.1.3,200,manhattan,single, 481
apache_spark,2.1.3,200,cosine,complete, 470
apache_spark,2.1.3,200,cosine,complete, 470
apache_spark,2.1.3,200,cosine,average, 463
apache_spark,2.1.3,200,cosine,average, 464
apache_spark,2.1.3,200,cosine,single, 475
apache_spark,2.1.3,200,cosine,single, 459
apache_spark,2.1.3,250,euclidean,complete, 426
apache_spark,2.1.3,250,euclidean,complete, 426
apache_spark,2.1.3,250,euclidean,average, 422
apache_spark,2.1.3,250,euclidean,average, 422
apache_spark,2.1.3,250,euclidean,single, 423
apache_spark,2.1.3,250,euclidean,single, 417
apache_spark,2.1.3,250,l1,complete, 451
apache_spark,2.1.3,250,l1,complete, 451
apache_spark,2.1.3,250,l1,average, 455
apache_spark,2.1.3,250,l1,average, 452
apache_spark,2.1.3,250,l1,single, 460
apache_spark,2.1.3,250,l1,single, 456
apache_spark,2.1.3,250,l2,complete, 424
apache_spark,2.1.3,250,l2,complete, 424
apache_spark,2.1.3,250,l2,average, 422
apache_spark,2.1.3,250,l2,average, 422
apache_spark,2.1.3,250,l2,single, 424
apache_spark,2.1.3,250,l2,single, 419
apache_spark,2.1.3,250,manhattan,complete, 447
apache_spark,2.1.3,250,manhattan,complete, 446
apache_spark,2.1.3,250,manhattan,average, 453
apache_spark,2.1.3,250,manhattan,average, 451
apache_spark,2.1.3,250,manhattan,single, 456
apache_spark,2.1.3,250,manhattan,single, 449
apache_spark,2.1.3,250,cosine,complete, 420
apache_spark,2.1.3,250,cosine,complete, 420
apache_spark,2.1.3,250,cosine,average, 417
apache_spark,2.1.3,250,cosine,average, 417
apache_spark,2.1.3,250,cosine,single, 424
apache_spark,2.1.3,250,cosine,single, 415
apache_spark,2.1.3,300,euclidean,complete, 370
apache_spark,2.1.3,300,euclidean,complete, 370
apache_spark,2.1.3,300,euclidean,average, 372
apache_spark,2.1.3,300,euclidean,average, 372
apache_spark,2.1.3,300,euclidean,single, 376
apache_spark,2.1.3,300,euclidean,single, 375
apache_spark,2.1.3,300,l1,complete, 385
apache_spark,2.1.3,300,l1,complete, 385
apache_spark,2.1.3,300,l1,average, 383
apache_spark,2.1.3,300,l1,average, 383
apache_spark,2.1.3,300,l1,single, 386
apache_spark,2.1.3,300,l1,single, 386
apache_spark,2.1.3,300,l2,complete, 372
apache_spark,2.1.3,300,l2,complete, 372
apache_spark,2.1.3,300,l2,average, 372
apache_spark,2.1.3,300,l2,average, 372
apache_spark,2.1.3,300,l2,single, 376
apache_spark,2.1.3,300,l2,single, 375
apache_spark,2.1.3,300,manhattan,complete, 387
apache_spark,2.1.3,300,manhattan,complete, 387
apache_spark,2.1.3,300,manhattan,average, 384
apache_spark,2.1.3,300,manhattan,average, 384
apache_spark,2.1.3,300,manhattan,single, 389
apache_spark,2.1.3,300,manhattan,single, 389
apache_spark,2.1.3,300,cosine,complete, 372
apache_spark,2.1.3,300,cosine,complete, 372
apache_spark,2.1.3,300,cosine,average, 373
apache_spark,2.1.3,300,cosine,average, 373
apache_spark,2.1.3,300,cosine,single, 375
apache_spark,2.1.3,300,cosine,single, 372
apache_spark,2.2.0,50,euclidean,complete, 596
apache_spark,2.2.0,50,euclidean,complete, 462
